GEOID_Data,owner,renter,white_owner,white_renter,black_owner,black_renter,other_owner,other_renter,nhisp_white_owner,nhisp_white_renter,hisp_owner,hisp_renter,nhisp_owner,nhisp_renter
14000US17031670900,0.5240641711229946,0.47593582887700536,1.0,0.0,0.48577235772357724,0.5142276422764228,0.0,1.0,,,1.0,0.0,0.4723320158102767,0.5276679841897233
14000US17031260900,0.3979848866498741,0.6020151133501259,,,0.40932642487046633,0.5906735751295337,0.0,1.0,,,0.0,1.0,0.40932642487046633,0.5906735751295337
14000US17031261000,0.280982905982906,0.719017094017094,0.4375,0.5625,0.2782608695652174,0.7217391304347827,,,,,0.4375,0.5625,0.2782608695652174,0.7217391304347827
14000US17031281900,0.3795379537953795,0.6204620462046204,0.46764289088332545,0.5323571091166746,0.14388489208633093,0.8561151079136691,0.28817587641117054,0.7118241235888295,0.48215183509301157,0.5178481649069885,0.5066225165562914,0.49337748344370863,0.3689854275501787,0.6310145724498213
14000US17031310200,0.3527027027027027,0.6472972972972973,0.34328358208955223,0.6567164179104478,0.0,1.0,0.42735042735042733,0.5726495726495726,0.34797297297297297,0.652027027027027,0.47619047619047616,0.5238095238095238,0.28051391862955033,0.7194860813704497
14000US17031310300,0.23025435073627845,0.7697456492637216,0.30313588850174217,0.6968641114982579,0.0,1.0,0.2,0.8,0.2893401015228426,0.7106598984771574,0.22943722943722944,0.7705627705627706,0.23157894736842105,0.7684210526315789
14000US17031310400,0.45484949832775917,0.5451505016722408,0.6901408450704225,0.30985915492957744,,,0.3246753246753247,0.6753246753246753,0.7602339181286549,0.23976608187134502,0.3681159420289855,0.6318840579710145,0.5731225296442688,0.4268774703557312
14000US17031310500,0.26556776556776557,0.7344322344322345,0.19672131147540983,0.8032786885245902,,,0.3002754820936639,0.699724517906336,0.036585365853658534,0.9634146341463414,0.3120879120879121,0.6879120879120879,0.03296703296703297,0.967032967032967
14000US17031491200,0.653250773993808,0.34674922600619196,0.40350877192982454,0.5964912280701754,0.6840277777777778,0.3159722222222222,0.38461538461538464,0.6153846153846154,0.5348837209302325,0.46511627906976744,0.36363636363636365,0.6363636363636364,0.6634615384615384,0.33653846153846156
14000US17031491300,0.3929121725731895,0.6070878274268104,,,0.3929121725731895,0.6070878274268104,,,,,,,0.3929121725731895,0.6070878274268104
14000US17031491400,0.1903930131004367,0.8096069868995633,1.0,0.0,0.19091751621872105,0.809082483781279,0.0,1.0,1.0,0.0,0.0,1.0,0.1929203539823009,0.8070796460176991
14000US17031500100,0.522397476340694,0.477602523659306,0.6451612903225806,0.3548387096774194,0.51994851994852,0.4800514800514801,,,0.47619047619047616,0.5238095238095238,1.0,0.0,0.5138086062941555,0.4861913937058446
14000US17031500200,0.4330413016270338,0.5669586983729662,1.0,0.0,0.42575558475689884,0.5742444152431012,0.5,0.5,1.0,0.0,,,0.4330413016270338,0.5669586983729662
14000US17031500300,0.49060773480662984,0.5093922651933702,0.7,0.3,0.15056818181818182,0.8494318181818182,0.7469879518072289,0.25301204819277107,0.7805486284289277,0.2194513715710723,0.4689655172413793,0.5310344827586206,0.49473684210526314,0.5052631578947369
14000US17031560200,0.806049822064057,0.19395017793594305,0.6710526315789473,0.32894736842105265,0.8087431693989071,0.1912568306010929,0.8833333333333333,0.11666666666666667,0.0,1.0,0.9801324503311258,0.019867549668874173,0.7420924574209246,0.25790754257907544
14000US17031560300,0.9360687022900763,0.06393129770992366,0.9697406340057637,0.03025936599423631,0.5348837209302325,0.46511627906976744,0.9163987138263665,0.08360128617363344,0.977728285077951,0.022271714922048998,0.9300567107750473,0.06994328922495274,0.9421965317919075,0.057803468208092484
14000US17031560700,0.6737804878048781,0.32621951219512196,0.6237513873473918,0.3762486126526082,,,0.7834549878345499,0.21654501216545013,0.5583203732503889,0.4416796267496112,0.7777777777777778,0.2222222222222222,0.572289156626506,0.42771084337349397
14000US17031560800,0.8236173393124065,0.17638266068759342,0.8064516129032258,0.1935483870967742,,,0.8936708860759494,0.10632911392405063,0.8343666961913198,0.16563330380868024,0.8097949886104784,0.19020501138952164,0.8343666961913198,0.16563330380868024
14000US17031560900,0.9397849462365592,0.060215053763440864,0.9308214947498455,0.06917850525015441,,,1.0,0.0,0.9454958364875095,0.05450416351249054,0.917864476386037,0.08213552361396304,0.9475600873998543,0.05243991260014567
14000US17031561000,0.8735229759299781,0.12647702407002187,0.8587487781036168,0.1412512218963832,,,1.0,0.0,0.8471965495995071,0.15280345040049292,0.9380664652567976,0.061933534743202415,0.8471965495995071,0.15280345040049292
14000US17031010300,0.3666110183639399,0.6333889816360601,0.43657142857142855,0.5634285714285714,0.30055401662049863,0.6994459833795014,0.2237093690248566,0.7762906309751434,0.44500953591862685,0.5549904640813732,0.20166320166320167,0.7983367983367984,0.39817024661893397,0.601829753381066
14000US17031010400,0.2718780727630285,0.7281219272369714,0.2845138055222089,0.7154861944777912,0.07531380753138076,0.9246861924686193,0.4728682170542636,0.5271317829457365,0.29306930693069305,0.7069306930693069,0.37948717948717947,0.6205128205128205,0.26046764545948886,0.7395323545405111
14000US17031010600,0.3003085361672952,0.6996914638327049,0.39681603773584906,0.6031839622641509,0.12086330935251799,0.879136690647482,0.2262357414448669,0.7737642585551331,0.39527656929770044,0.6047234307022996,0.11935483870967742,0.8806451612903226,0.3218258534714231,0.6781741465285769
14000US17031020100,0.37007389162561577,0.6299261083743842,0.5216049382716049,0.4783950617283951,0.27140255009107467,0.7285974499089253,0.26697892271662765,0.7330210772833724,0.5144508670520231,0.48554913294797686,0.33980582524271846,0.6601941747572816,0.3803630363036304,0.6196369636963697
14000US17031280800,0.18181818181818182,0.8181818181818182,0.546875,0.453125,0.05460750853242321,0.9453924914675768,1.0,0.0,0.7027027027027027,0.2972972972972973,0.3333333333333333,0.6666666666666666,0.17002881844380405,0.829971181556196
14000US17031420300,0.20974889217134415,0.7902511078286558,0.1232876712328767,0.8767123287671232,0.17727272727272728,0.8227272727272728,0.5054945054945055,0.4945054945054945,0.12949640287769784,0.8705035971223022,0.0,1.0,0.21450151057401812,0.7854984894259819
14000US17031100200,0.7057591623036649,0.2942408376963351,0.7566353613719886,0.24336463862801144,0.0,1.0,0.5090361445783133,0.49096385542168675,0.7422145328719724,0.2577854671280277,0.5928753180661578,0.4071246819338422,0.723705501618123,0.27629449838187703
14000US17031020200,0.750613647520864,0.249386352479136,0.8664627930682977,0.13353720693170235,0.33584905660377357,0.6641509433962264,0.7458912768647282,0.25410872313527183,0.8589881593110872,0.14101184068891282,0.65807962529274,0.34192037470725994,0.7751552795031056,0.2248447204968944
14000US17031130200,0.8461538461538461,0.15384615384615385,0.815242494226328,0.18475750577367206,,,0.8936170212765957,0.10638297872340426,0.8779220779220779,0.12207792207792208,0.8089887640449438,0.19101123595505617,0.8683035714285714,0.13169642857142858
14000US17031020400,0.4760233918128655,0.5239766081871345,0.6473214285714286,0.35267857142857145,0.22186495176848875,0.7781350482315113,0.32803180914512925,0.6719681908548708,0.6246786632390745,0.37532133676092544,0.3688118811881188,0.6311881188118812,0.5091883614088821,0.4908116385911179
14000US17031080202,0.514160351017152,0.48583964898284804,0.5158836689038031,0.4841163310961969,0.0,1.0,0.5528455284552846,0.44715447154471544,0.5021077283372365,0.49789227166276345,0.7477876106194691,0.252212389380531,0.49101271372205174,0.5089872862779483
14000US17031240200,0.568944099378882,0.43105590062111804,0.531502423263328,0.46849757673667203,0.7,0.3,0.6927710843373494,0.3072289156626506,0.5166959578207382,0.4833040421792619,0.6122448979591837,0.3877551020408163,0.5592705167173252,0.44072948328267475
14000US17031611800,0.3081570996978852,0.6918429003021148,0.8764044943820225,0.12359550561797752,0.23655913978494625,0.7634408602150538,0.14814814814814814,0.8518518518518519,,,0.4744897959183674,0.5255102040816326,0.23819742489270387,0.7618025751072961
14000US17031060200,0.37693006357856496,0.623069936421435,0.4253968253968254,0.5746031746031746,0.0,1.0,0.10569105691056911,0.8943089430894309,0.4471635150166852,0.5528364849833148,0.0,1.0,0.41541541541541543,0.5845845845845846
14000US17031221200,0.45187601957585644,0.5481239804241436,0.4480446927374302,0.5519553072625698,0.45652173913043476,0.5434782608695652,0.46443514644351463,0.5355648535564853,0.4358974358974359,0.5641025641025641,0.4691358024691358,0.5308641975308642,0.4476093591047813,0.5523906408952187
14000US17031061200,0.44945188794153473,0.5505481120584653,0.475177304964539,0.524822695035461,0.5384615384615384,0.46153846153846156,0.2621359223300971,0.7378640776699029,0.453125,0.546875,0.45535714285714285,0.5446428571428571,0.44851904090267986,0.5514809590973202
14000US17031030200,0.45215686274509803,0.547843137254902,0.4972758791480931,0.5027241208519069,0.3218390804597701,0.6781609195402298,0.2725225225225225,0.7274774774774775,0.5099476439790576,0.4900523560209424,0.21144278606965175,0.7885572139303483,0.4972067039106145,0.5027932960893855
14000US17031030300,0.33958472873409246,0.6604152712659076,0.32786885245901637,0.6721311475409836,0.17592592592592593,0.8240740740740741,0.391713747645951,0.608286252354049,0.33905579399141633,0.6609442060085837,0.23723723723723725,0.7627627627627628,0.3689655172413793,0.6310344827586207
14000US17031030400,0.3976653696498054,0.6023346303501945,0.4390992835209826,0.5609007164790174,0.0,1.0,0.3215686274509804,0.6784313725490196,0.4546525323910483,0.5453474676089517,0.18454935622317598,0.8154506437768241,0.4448669201520912,0.5551330798479087
14000US17031030900,0.4797843665768194,0.5202156334231806,0.4817332200509771,0.5182667799490229,0.0,1.0,0.6473214285714286,0.35267857142857145,0.4700625558534406,0.5299374441465594,0.8495575221238938,0.1504424778761062,0.44930707512764406,0.550692924872356
14000US17031031000,0.3850630455868089,0.6149369544131911,0.3721869590305828,0.6278130409694171,0.0,1.0,0.49337748344370863,0.5066225165562914,0.3722721437740693,0.6277278562259306,0.3076923076923077,0.6923076923076923,0.39686975964225824,0.6031302403577418
14000US17031980000,,,,,,,,,,,,,,
14000US17031600600,0.5589225589225589,0.44107744107744107,0.43288084464555054,0.5671191553544495,,,0.7180952380952381,0.2819047619047619,0.42658730158730157,0.5734126984126984,0.32222222222222224,0.6777777777777778,0.6285403050108932,0.37145969498910675
14000US17031420600,0.15969989281886388,0.8403001071811361,0.1951219512195122,0.8048780487804879,0.1431924882629108,0.8568075117370892,0.475,0.525,0.1951219512195122,0.8048780487804879,1.0,0.0,0.15151515151515152,0.8484848484848485
14000US17031110100,0.6375506528590725,0.3624493471409275,0.6427680798004988,0.35723192019950123,1.0,0.0,0.6126878130217028,0.38731218697829717,0.6654954321855235,0.33450456781447646,0.36217948717948717,0.6378205128205128,0.6825563122053431,0.31744368779465687
14000US17031031400,0.4709656721206288,0.5290343278793712,0.5056890012642224,0.4943109987357775,0.34375,0.65625,0.36594202898550726,0.6340579710144928,0.5249343832020997,0.47506561679790027,0.375,0.625,0.476708602516151,0.523291397483849
14000US17031700402,0.9251471825063078,0.07485281749369217,1.0,0.0,0.8853092783505154,0.11469072164948453,1.0,0.0,1.0,0.0,1.0,0.0,0.9026258205689278,0.09737417943107221
14000US17031030800,0.4331150608044902,0.5668849391955099,0.4541832669322709,0.545816733067729,0.25949367088607594,0.740506329113924,0.3901345291479821,0.6098654708520179,0.4683385579937304,0.5316614420062696,0.33093525179856115,0.6690647482014388,0.4483870967741935,0.5516129032258065
14000US17031031100,0.17172086225794667,0.8282791377420533,0.1817745803357314,0.8182254196642685,0.0,1.0,0.19956140350877194,0.8004385964912281,0.1892161757363954,0.8107838242636046,0.06593406593406594,0.9340659340659341,0.1792563600782779,0.8207436399217222
14000US17031540102,0.1342443729903537,0.8657556270096463,,,0.13688524590163934,0.8631147540983607,0.0,1.0,,,0.0,1.0,0.13688524590163934,0.8631147540983607
14000US17031031300,0.3645110763034236,0.6354889236965764,0.43182640144665463,0.5681735985533454,0.3300813008130081,0.6699186991869919,0.2130394857667585,0.7869605142332415,0.4649050371593724,0.5350949628406276,0.16,0.84,0.3888332498748122,0.6111667501251877
14000US17031031900,0.3956941351150705,0.6043058648849294,0.4671814671814672,0.5328185328185329,0.056962025316455694,0.9430379746835443,0.26143790849673204,0.738562091503268,0.4745098039215686,0.5254901960784314,0.0,1.0,0.4031770045385779,0.596822995461422
14000US17031160501,0.4429327286470144,0.5570672713529856,0.5602739726027397,0.4397260273972603,0.3,0.7,0.2982107355864811,0.7017892644135189,0.5282258064516129,0.4717741935483871,0.37122557726465366,0.6287744227353463,0.49605263157894736,0.5039473684210526
14000US17031381800,0.2217687074829932,0.7782312925170068,0.0,1.0,0.20144927536231885,0.7985507246376812,1.0,0.0,0.0,1.0,1.0,0.0,0.21536351165980797,0.7846364883401921
14000US17031381900,0.5543278084714549,0.44567219152854515,1.0,0.0,0.5226824457593688,0.47731755424063116,1.0,0.0,1.0,0.0,1.0,0.0,0.5493482309124768,0.4506517690875233
14000US17031390100,0.3615279672578445,0.6384720327421555,0.8571428571428571,0.14285714285714285,0.2867256637168142,0.7132743362831858,0.2714285714285714,0.7285714285714285,0.8571428571428571,0.14285714285714285,0.59375,0.40625,0.3509272467902996,0.6490727532097005
14000US17031390200,0.6471226927252985,0.3528773072747014,0.8709677419354839,0.12903225806451613,0.5362776025236593,0.4637223974763407,0.9306930693069307,0.06930693069306931,0.8709677419354839,0.12903225806451613,0.3103448275862069,0.6896551724137931,0.6822541966426858,0.31774580335731417
14000US17031390300,0.14454277286135694,0.855457227138643,0.8888888888888888,0.1111111111111111,0.08591731266149871,0.9140826873385013,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0,1.0,0.14688249400479617,0.8531175059952039
14000US17031390400,0.25177304964539005,0.74822695035461,0.56,0.44,0.2146938775510204,0.7853061224489796,0.36666666666666664,0.6333333333333333,0.5294117647058824,0.47058823529411764,0.48484848484848486,0.5151515151515151,0.24618736383442266,0.7538126361655774
14000US17031390500,0.27085714285714285,0.7291428571428571,0.3639240506329114,0.6360759493670886,0.22456813819577734,0.7754318618042226,0.13157894736842105,0.868421052631579,0.3824561403508772,0.6175438596491228,0.11538461538461539,0.8846153846153846,0.28068043742405835,0.7193195625759417
14000US17031390600,0.37751479289940826,0.6224852071005917,0.7524752475247525,0.24752475247524752,0.13616071428571427,0.8638392857142857,0.3191489361702128,0.6808510638297872,0.7619047619047619,0.23809523809523808,0.26666666666666666,0.7333333333333333,0.3795180722891566,0.6204819277108434
14000US17031390700,0.40165101053230856,0.5983489894676914,0.6785714285714286,0.32142857142857145,0.4268022998673153,0.5731977001326847,0.07078313253012049,0.9292168674698795,0.7099644128113879,0.2900355871886121,0.0,1.0,0.4118505545826036,0.5881494454173963
14000US17031440600,0.7831978319783198,0.21680216802168023,,,0.7811217510259918,0.2188782489740082,1.0,0.0,,,,,0.7831978319783198,0.21680216802168023
14000US17031440900,0.6168032786885246,0.3831967213114754,,,0.6168032786885246,0.3831967213114754,,,,,,,0.6168032786885246,0.3831967213114754
14000US17031440700,0.78839590443686,0.21160409556313994,1.0,0.0,0.7839721254355401,0.21602787456445993,,,1.0,0.0,,,0.78839590443686,0.21160409556313994
14000US17031440800,0.28895612708018154,0.7110438729198184,0.6190476190476191,0.38095238095238093,0.25757575757575757,0.7424242424242424,0.5434782608695652,0.45652173913043476,1.0,0.0,0.38461538461538464,0.6153846153846154,0.28703703703703703,0.7129629629629629
14000US17031630300,0.480083857442348,0.519916142557652,0.5519877675840978,0.44801223241590216,0.5555555555555556,0.4444444444444444,0.40756302521008403,0.592436974789916,1.0,0.0,0.45049884881043745,0.5495011511895626,0.78125,0.21875
14000US17031630500,0.44174454828660437,0.5582554517133956,0.48698884758364314,0.5130111524163569,,,0.39598997493734334,0.6040100250626567,0.3786407766990291,0.6213592233009708,0.44607190412782954,0.5539280958721704,0.3786407766990291,0.6213592233009708
14000US17031630800,0.7121300058038306,0.2878699941961695,0.7040971168437026,0.2959028831562974,0.0,1.0,0.7676056338028169,0.2323943661971831,0.6356589147286822,0.3643410852713178,0.7513123359580053,0.24868766404199474,0.4120603015075377,0.5879396984924623
14000US17031630900,0.4696132596685083,0.5303867403314917,0.4985632183908046,0.5014367816091954,0.0,1.0,0.6441005802707931,0.35589941972920697,0.3956043956043956,0.6043956043956044,0.5735887096774194,0.4264112903225806,0.24342105263157895,0.756578947368421
14000US17031640100,0.5202558635394456,0.47974413646055436,0.4751552795031056,0.5248447204968945,0.0,1.0,0.6546762589928058,0.34532374100719426,0.5524475524475524,0.44755244755244755,0.5339805825242718,0.46601941747572817,0.49375,0.50625
14000US17031640300,0.6147274206672091,0.3852725793327909,0.6615285806037251,0.3384714193962749,0.0,1.0,0.5705812574139977,0.4294187425860024,0.730565371024735,0.26943462897526504,0.5886402753872634,0.4113597246127367,0.6381172839506173,0.3618827160493827
14000US17031750100,0.682943143812709,0.31705685618729096,0.6875,0.3125,0.6755244755244755,0.32447552447552447,1.0,0.0,0.6875,0.3125,1.0,0.0,0.6757865937072504,0.32421340629274964
14000US17031750200,0.597552195824334,0.40244780417566595,0.9825870646766169,0.017412935323383085,0.4070891514500537,0.5929108485499462,1.0,0.0,0.9811320754716981,0.018867924528301886,1.0,0.0,0.5742574257425742,0.42574257425742573
14000US17031750300,0.811534500514933,0.18846549948506694,0.8395196506550219,0.16048034934497818,0.225,0.775,0.6666666666666666,0.3333333333333333,0.8355704697986577,0.1644295302013423,1.0,0.0,0.8061440677966102,0.19385593220338984
14000US17031750400,0.8509984639016898,0.1490015360983103,0.8340757238307349,0.16592427616926503,0.8519736842105263,0.14802631578947367,1.0,0.0,0.8193939393939393,0.1806060606060606,1.0,0.0,0.8387364921030757,0.16126350789692437
14000US17031750500,0.6081359423274975,0.3918640576725026,0.45490981963927857,0.5450901803607214,0.6804564907275321,0.3195435092724679,0.0,1.0,0.4150537634408602,0.5849462365591398,1.0,0.0,0.6011530398322851,0.39884696016771487
14000US17031282700,0.48023255813953486,0.5197674418604651,0.6591639871382636,0.3408360128617363,0.2808988764044944,0.7191011235955056,0.4716312056737589,0.5283687943262412,0.6111111111111112,0.3888888888888889,0.6648936170212766,0.3351063829787234,0.42857142857142855,0.5714285714285714
14000US17031282800,0.37300177619893427,0.6269982238010657,0.4413793103448276,0.5586206896551724,0.0,1.0,0.3923444976076555,0.6076555023923444,0.43577981651376146,0.5642201834862385,0.42196531791907516,0.5780346820809249,0.35128205128205126,0.6487179487179487
14000US17031400300,0.23867595818815332,0.7613240418118467,1.0,0.0,0.22380106571936056,0.7761989342806395,,,1.0,0.0,,,0.23867595818815332,0.7613240418118467
14000US17031400500,0.14432989690721648,0.8556701030927835,1.0,0.0,0.13047619047619047,0.8695238095238095,,,,,0.6071428571428571,0.39285714285714285,0.13185755534167468,0.8681424446583254
14000US17031400800,0.0494458653026428,0.9505541346973572,0.0,1.0,0.04987102321582115,0.9501289767841788,0.0,1.0,,,0.0,1.0,0.04974271012006861,0.9502572898799314
14000US17031410100,0.15351506456241032,0.8464849354375896,0.2069672131147541,0.7930327868852459,0.1444141689373297,0.8555858310626703,0.040697674418604654,0.9593023255813954,0.2171945701357466,0.7828054298642534,0.05813953488372093,0.9418604651162791,0.15978593272171254,0.8402140672782875
14000US17031410500,0.2827496757457847,0.7172503242542153,0.3,0.7,0.17110799438990182,0.8288920056100981,0.5521235521235521,0.44787644787644787,0.3048543689320388,0.6951456310679611,0.1686746987951807,0.8313253012048193,0.2892392049348869,0.7107607950651131
14000US17031410600,0.36732851985559567,0.6326714801444043,0.47842401500938087,0.5215759849906192,0.3310104529616725,0.6689895470383276,0.19791666666666666,0.8020833333333334,0.5069582504970179,0.49304174950298213,0.078125,0.921875,0.4051020408163265,0.5948979591836735
14000US17031460100,0.3463114754098361,0.6536885245901639,0.5784313725490197,0.4215686274509804,0.2350597609561753,0.7649402390438247,0.8429752066115702,0.15702479338842976,0.5348837209302325,0.46511627906976744,0.7870370370370371,0.21296296296296297,0.29147465437788017,0.7085253456221198
14000US17031450300,0.594059405940594,0.40594059405940597,0.0,1.0,0.6265320836337419,0.3734679163662581,0.3069306930693069,0.693069306930693,0.0,1.0,,,0.594059405940594,0.40594059405940597
14000US17031460200,0.47439916405433646,0.5256008359456635,0.6655290102389079,0.33447098976109213,0.2132132132132132,0.7867867867867868,0.56797583081571,0.43202416918429004,0.375,0.625,0.6336805555555556,0.3663194444444444,0.2335958005249344,0.7664041994750657
14000US17031640400,0.9375534644995723,0.06244653550042772,0.9241952232606438,0.07580477673935618,1.0,0.0,1.0,0.0,0.958904109589041,0.0410958904109589,0.8997668997668997,0.10023310023310024,0.9594594594594594,0.04054054054054054
14000US17031640500,0.7240717029449424,0.2759282970550576,0.7151621384750219,0.2848378615249781,0.0,1.0,0.8445040214477212,0.1554959785522788,0.7582017010935601,0.24179829890643986,0.7270029673590505,0.27299703264094954,0.7218468468468469,0.27815315315315314
14000US17031640600,0.6135593220338983,0.3864406779661017,0.5851493139628733,0.4148506860371267,0.0,1.0,0.7697228144989339,0.2302771855010661,0.6232032854209446,0.37679671457905545,0.6844444444444444,0.31555555555555553,0.5698630136986301,0.4301369863013699
14000US17031640700,0.7674190382728164,0.2325809617271835,0.8522920203735145,0.14770797962648557,0.0,1.0,0.6698564593301436,0.33014354066985646,0.8770491803278688,0.12295081967213115,0.719188767550702,0.28081123244929795,0.8492063492063492,0.15079365079365079
14000US17031640800,0.7443478260869565,0.25565217391304346,0.8196286472148541,0.18037135278514588,0.0,1.0,0.6363636363636364,0.36363636363636365,0.9036144578313253,0.0963855421686747,0.7533875338753387,0.24661246612466126,0.7281553398058253,0.27184466019417475
14000US17031650100,0.5138396025550035,0.48616039744499645,0.5327102803738317,0.4672897196261682,1.0,0.0,0.4927536231884058,0.5072463768115942,0.7065868263473054,0.2934131736526946,0.47481420313790257,0.5251857968620974,0.7525252525252525,0.2474747474747475
14000US17031650200,0.5418419822346892,0.4581580177653109,0.5263908701854494,0.47360912981455067,0.0,1.0,0.6083815028901735,0.3916184971098266,0.5699658703071673,0.4300341296928328,0.5232481990831697,0.4767518009168304,0.5882352941176471,0.4117647058823529
14000US17031750600,0.7420382165605095,0.25796178343949044,0.1891891891891892,0.8108108108108109,0.7588187038556193,0.24118129614438064,,,0.1891891891891892,0.8108108108108109,0.0,1.0,0.750402576489533,0.249597423510467
14000US17031283100,0.26004548900682334,0.7399545109931767,0.3231197771587744,0.6768802228412256,0.10734463276836158,0.8926553672316384,0.3118811881188119,0.6881188118811881,0.3591331269349845,0.6408668730650154,0.6583629893238434,0.3416370106761566,0.15221579961464354,0.8477842003853564
14000US17031283800,0.39730226854690376,0.6026977314530962,0.651702786377709,0.34829721362229105,0.13814955640050697,0.861850443599493,0.6020408163265306,0.3979591836734694,0.6417910447761194,0.3582089552238806,0.8301886792452831,0.16981132075471697,0.38276299112801015,0.6172370088719898
14000US17031410700,0.2905525846702317,0.7094474153297683,0.36633663366336633,0.6336633663366337,0.41450777202072536,0.5854922279792746,0.07430340557275542,0.9256965944272446,0.37213403880070545,0.6278659611992945,0.125,0.875,0.30464216634429403,0.695357833655706
14000US17031410800,0.2543352601156069,0.7456647398843931,0.3237410071942446,0.6762589928057554,0.2779291553133515,0.7220708446866485,0.1285444234404537,0.8714555765595463,0.3438320209973753,0.6561679790026247,0.1391304347826087,0.8608695652173913,0.2625386996904025,0.7374613003095976
14000US17031410900,0.4569954128440367,0.5430045871559633,0.578790882061447,0.42120911793855303,0.2967479674796748,0.7032520325203252,0.2757201646090535,0.7242798353909465,0.60687432867884,0.39312567132116005,0.15702479338842976,0.8429752066115702,0.4793592113370302,0.5206407886629698
14000US17031411000,0.46487695749440716,0.5351230425055928,0.5265536723163842,0.47344632768361583,0.5852803738317757,0.4147196261682243,0.145748987854251,0.854251012145749,0.5265536723163842,0.47344632768361583,0.1553398058252427,0.8446601941747572,0.4798311444652908,0.5201688555347092
14000US17031411100,0.4752688172043011,0.524731182795699,0.5218045112781955,0.4781954887218045,1.0,0.0,0.30327868852459017,0.6967213114754098,0.5166931637519873,0.48330683624801274,0.7083333333333334,0.2916666666666667,0.46258503401360546,0.5374149659863946
14000US17031411200,0.6007853403141361,0.3992146596858639,0.713472485768501,0.286527514231499,0.08108108108108109,0.918918918918919,0.4,0.6,0.7413441955193483,0.25865580448065173,0.5636363636363636,0.43636363636363634,0.6036671368124118,0.39633286318758815
14000US17031460400,0.4927091327705295,0.5072908672294705,1.0,0.0,0.4933018124507486,0.5066981875492513,0.28,0.72,1.0,0.0,,,0.4927091327705295,0.5072908672294705
14000US17031460500,0.5582142857142857,0.4417857142857143,1.0,0.0,0.543373938722776,0.45662606127722405,1.0,0.0,1.0,0.0,,,0.5582142857142857,0.4417857142857143
14000US17031461000,0.09153005464480875,0.9084699453551912,0.20833333333333334,0.7916666666666666,0.03612167300380228,0.9638783269961977,0.26744186046511625,0.7325581395348837,0.0,1.0,0.2909090909090909,0.7090909090909091,0.03350970017636684,0.9664902998236331
14000US17031420100,0.017421602787456445,0.9825783972125436,0.0,1.0,0.01893939393939394,0.9810606060606061,0.0,1.0,0.0,1.0,0.0,1.0,0.018564356435643563,0.9814356435643564
14000US17031420200,0.13509544787077826,0.8649045521292217,0.10071942446043165,0.8992805755395683,0.08798283261802575,0.9120171673819742,0.4868421052631579,0.5131578947368421,0.109375,0.890625,0.17857142857142858,0.8214285714285714,0.1332312404287902,0.8667687595712098
14000US17031420400,0.12667660208643816,0.8733233979135618,0.0718562874251497,0.9281437125748503,0.1486146095717884,0.8513853904282116,0.1308411214953271,0.8691588785046729,0.096,0.904,0.31343283582089554,0.6865671641791045,0.10596026490066225,0.8940397350993378
14000US17031420700,0.2082965578111209,0.7917034421888791,0.0,1.0,0.1996386630532972,0.8003613369467028,1.0,0.0,0.0,1.0,,,0.2082965578111209,0.7917034421888791
14000US17031420800,0.23372465314834578,0.7662753468516542,0.5405405405405406,0.4594594594594595,0.2213393870601589,0.7786606129398411,0.21052631578947367,0.7894736842105263,0.5405405405405406,0.4594594594594595,,,0.23372465314834578,0.7662753468516542
14000US17031470100,0.5335892514395394,0.46641074856046066,1.0,0.0,0.5145228215767634,0.4854771784232365,0.64,0.36,1.0,0.0,1.0,0.0,0.5299806576402321,0.4700193423597679
14000US17031480100,0.6751322751322751,0.32486772486772486,1.0,0.0,0.6681318681318681,0.33186813186813185,0.8275862068965517,0.1724137931034483,1.0,0.0,,,0.6751322751322751,0.32486772486772486
14000US17031480200,0.5198618307426598,0.48013816925734026,1.0,0.0,0.483271375464684,0.516728624535316,1.0,0.0,,,1.0,0.0,0.5097001763668431,0.49029982363315694
14000US17031480300,0.5061946902654867,0.49380530973451325,0.0,1.0,0.5027422303473492,0.49725776965265084,1.0,0.0,0.0,1.0,1.0,0.0,0.5017857142857143,0.4982142857142857
14000US17031480400,0.8761408083441982,0.12385919165580182,1.0,0.0,0.8737821080602303,0.1262178919397697,1.0,0.0,1.0,0.0,1.0,0.0,0.8752189141856392,0.12478108581436077
14000US17031650400,0.8428835489833642,0.15711645101663585,0.8928571428571429,0.10714285714285714,0.273972602739726,0.726027397260274,0.8505882352941176,0.14941176470588236,0.8181818181818182,0.18181818181818182,0.8767550702028081,0.12324492979719189,0.7155425219941349,0.2844574780058651
14000US17031650500,0.8350582147477361,0.1649417852522639,0.8771929824561403,0.12280701754385964,0.714765100671141,0.28523489932885904,0.84,0.16,0.888015717092338,0.11198428290766209,0.8397163120567376,0.16028368794326242,0.83115338882283,0.16884661117717004
14000US17031660400,0.6004084411164057,0.39959155888359427,0.6698564593301436,0.33014354066985646,0.0,1.0,0.5984455958549223,0.4015544041450777,0.6956521739130435,0.30434782608695654,0.6258607498087223,0.37413925019127775,0.3950617283950617,0.6049382716049383
14000US17031821402,0.5969672785315243,0.4030327214684757,1.0,0.0,0.5930626057529611,0.4069373942470389,0.25,0.75,1.0,0.0,0.25,0.75,0.6060606060606061,0.3939393939393939
